id,bloc
"4523",374626.000000000000000
"4524",374628.000000000000000
"4525",374630.000000000000000
"4526",374632.000000000000000
"4527",374634.000000000000000
"4528",374636.000000000000000
"4529",374638.000000000000000
"4530",374640.000000000000000
"4531",374642.000000000000000
"4532",374644.000000000000000
"4533",374646.000000000000000
"4534",374648.000000000000000
"4535",374650.000000000000000
"4536",374652.000000000000000
"4537",374654.000000000000000
"4538",374656.000000000000000
"4539",374658.000000000000000
"4540",374660.000000000000000
"4541",374662.000000000000000
"4542",374664.000000000000000
"4543",374666.000000000000000
"4544",374668.000000000000000
"4545",374670.000000000000000
"4546",374672.000000000000000
"4547",374674.000000000000000
"4548",374676.000000000000000
"4549",374678.000000000000000
"4550",374680.000000000000000
"4551",374682.000000000000000
"4552",374684.000000000000000
"4553",374686.000000000000000
"4554",374688.000000000000000
"4555",374690.000000000000000
"4556",374692.000000000000000
"4557",374694.000000000000000
"4558",374696.000000000000000
"4559",374698.000000000000000
"4560",374706.000000000000000
"4561",374708.000000000000000
"4562",376558.000000000000000
"4563",376560.000000000000000
"4564",376562.000000000000000
"4565",376564.000000000000000
"4566",376566.000000000000000
"4567",376568.000000000000000
"4568",376570.000000000000000
"4569",376572.000000000000000
"4570",376574.000000000000000
"4571",376576.000000000000000
"4572",376578.000000000000000
"4573",376580.000000000000000
"4574",376582.000000000000000
"4575",376584.000000000000000
"4576",376586.000000000000000
"4577",376588.000000000000000
"4578",376590.000000000000000
"4579",376592.000000000000000
"4580",376594.000000000000000
"4581",376596.000000000000000
"4582",376598.000000000000000
"4583",376600.000000000000000
"4584",376602.000000000000000
"4585",376604.000000000000000
"4586",376606.000000000000000
"4587",376608.000000000000000
"4588",376610.000000000000000
"4589",376612.000000000000000
"4590",376614.000000000000000
"4591",376616.000000000000000
"4592",376618.000000000000000
"4593",376620.000000000000000
"4594",376622.000000000000000
"4595",376624.000000000000000
"4596",376626.000000000000000
"4597",376628.000000000000000
"4598",376630.000000000000000
"4599",376632.000000000000000
"4600",376634.000000000000000
"4601",376636.000000000000000
"4602",376638.000000000000000
"4603",376640.000000000000000
"4604",376642.000000000000000
"4605",376644.000000000000000
"4606",376646.000000000000000
"4607",376648.000000000000000
"4608",376650.000000000000000
"4609",376652.000000000000000
"4610",376654.000000000000000
"4611",376656.000000000000000
"4612",376658.000000000000000
"4613",376660.000000000000000
"4614",376662.000000000000000
"4615",376664.000000000000000
"4616",376666.000000000000000
"4617",376668.000000000000000
"4618",376670.000000000000000
"4619",376672.000000000000000
"4620",376674.000000000000000
"4621",376676.000000000000000
"4622",376678.000000000000000
"4623",376680.000000000000000
"4624",376682.000000000000000
"4625",376684.000000000000000
"4626",376686.000000000000000
"4627",376688.000000000000000
"4628",376690.000000000000000
"4629",376692.000000000000000
"4630",376694.000000000000000
"4631",376696.000000000000000
"4632",376698.000000000000000
"4633",378560.000000000000000
"4634",378562.000000000000000
"4635",378564.000000000000000
"4636",378566.000000000000000
"4637",378568.000000000000000
"4638",378570.000000000000000
"4639",378572.000000000000000
"4640",378574.000000000000000
"4641",378576.000000000000000
"4642",378578.000000000000000
"4643",378580.000000000000000
"4644",378582.000000000000000
"4645",378584.000000000000000
"4646",378586.000000000000000
"4647",378588.000000000000000
"4648",378590.000000000000000
"4649",378592.000000000000000
"4650",378594.000000000000000
"4651",378596.000000000000000
"4652",378598.000000000000000
"4653",378600.000000000000000
"4654",378602.000000000000000
"4655",378604.000000000000000
"4656",378606.000000000000000
"4657",378608.000000000000000
"4658",378610.000000000000000
"4659",378612.000000000000000
"4660",378614.000000000000000
"4661",378616.000000000000000
"4662",378618.000000000000000
"4663",378620.000000000000000
"4664",378622.000000000000000
"4665",378624.000000000000000
"4666",378626.000000000000000
"4667",378628.000000000000000
"4668",378630.000000000000000
"4669",378632.000000000000000
"4670",378634.000000000000000
"4671",378636.000000000000000
"4672",378638.000000000000000
"4673",378640.000000000000000
"4674",378642.000000000000000
"4675",378644.000000000000000
"4676",378646.000000000000000
"4677",378648.000000000000000
"4678",378650.000000000000000
"4679",378652.000000000000000
"4680",378654.000000000000000
"4681",378656.000000000000000
"4682",378658.000000000000000
"4683",378660.000000000000000
"4684",378662.000000000000000
"4685",378664.000000000000000
"4686",378666.000000000000000
"4687",378668.000000000000000
"4688",378670.000000000000000
"4689",378672.000000000000000
"4690",378674.000000000000000
"4691",378676.000000000000000
"4692",378678.000000000000000
"4693",378680.000000000000000
"4694",378682.000000000000000
"4695",378684.000000000000000
"4696",378686.000000000000000
"4697",378688.000000000000000
"4698",378690.000000000000000
"4699",378692.000000000000000
"4700",378694.000000000000000
"4701",378696.000000000000000
"4702",378698.000000000000000
"4703",380560.000000000000000
"4704",380562.000000000000000
"4705",380564.000000000000000
"4706",380566.000000000000000
"4707",380568.000000000000000
"4708",380570.000000000000000
"4709",380572.000000000000000
"4710",380574.000000000000000
"4711",380576.000000000000000
"4712",380578.000000000000000
"4713",380580.000000000000000
"4714",380582.000000000000000
"4715",380584.000000000000000
"4716",380586.000000000000000
"4717",380588.000000000000000
"4718",380590.000000000000000
"4719",380592.000000000000000
"4720",380594.000000000000000
"4721",380596.000000000000000
"4722",380598.000000000000000
"4723",380600.000000000000000
"4724",380602.000000000000000
"4725",380604.000000000000000
"4726",380606.000000000000000
"4727",380608.000000000000000
"4728",380610.000000000000000
"4729",380612.000000000000000
"4730",380614.000000000000000
"4731",380616.000000000000000
"4732",380618.000000000000000
"4733",380620.000000000000000
"4734",380622.000000000000000
"4735",380624.000000000000000
"4736",380626.000000000000000
"4737",380628.000000000000000
"4738",380630.000000000000000
"4739",380632.000000000000000
"4740",380634.000000000000000
"4741",380636.000000000000000
"4742",380638.000000000000000
"4743",380640.000000000000000
"4744",380642.000000000000000
"4745",380644.000000000000000
"4746",380646.000000000000000
"4747",380648.000000000000000
"4748",380650.000000000000000
"4749",380652.000000000000000
"4750",380654.000000000000000
"4751",380656.000000000000000
"4752",380658.000000000000000
"4753",380660.000000000000000
"4754",380662.000000000000000
"4755",380664.000000000000000
"4756",380666.000000000000000
"4757",380668.000000000000000
"4758",380670.000000000000000
"4759",380672.000000000000000
"4760",380674.000000000000000
"4761",380676.000000000000000
"4762",380678.000000000000000
"4763",380680.000000000000000
"4764",380682.000000000000000
"4765",380684.000000000000000
"4766",380686.000000000000000
"4767",380688.000000000000000
"4768",380690.000000000000000
"4769",380692.000000000000000
"4770",380694.000000000000000
"4771",380696.000000000000000
"4772",380698.000000000000000
"4773",380700.000000000000000
"4774",380702.000000000000000
"4775",382560.000000000000000
"4776",382562.000000000000000
"4777",382564.000000000000000
"4778",382566.000000000000000
"4779",382568.000000000000000
"4780",382570.000000000000000
"4781",382572.000000000000000
"4782",382574.000000000000000
"4783",382576.000000000000000
"4784",382578.000000000000000
"4785",382580.000000000000000
"4786",382582.000000000000000
"4787",382584.000000000000000
"4788",382586.000000000000000
"4789",382588.000000000000000
"4790",382590.000000000000000
"4791",382592.000000000000000
"4792",382594.000000000000000
"4793",382596.000000000000000
"4794",382598.000000000000000
"4795",382600.000000000000000
"4796",382602.000000000000000
"4797",382604.000000000000000
"4798",382606.000000000000000
"4799",382608.000000000000000
"4800",382610.000000000000000
"4801",382612.000000000000000
"4802",382614.000000000000000
"4803",382616.000000000000000
"4804",382618.000000000000000
"4805",382620.000000000000000
"4806",382622.000000000000000
"4807",382624.000000000000000
"4808",382626.000000000000000
"4809",382628.000000000000000
"4810",382630.000000000000000
"4811",382632.000000000000000
"4812",382634.000000000000000
"4813",382636.000000000000000
"4814",382638.000000000000000
"4815",382640.000000000000000
"4816",382642.000000000000000
"4817",382644.000000000000000
"4818",382646.000000000000000
"4819",382648.000000000000000
"4820",382650.000000000000000
"4821",382652.000000000000000
"4822",382654.000000000000000
"4823",382656.000000000000000
"4824",382658.000000000000000
"4825",382660.000000000000000
"4826",382662.000000000000000
"4827",382664.000000000000000
"4828",382666.000000000000000
"4829",382668.000000000000000
"4830",382670.000000000000000
"4831",382672.000000000000000
"4832",382674.000000000000000
"4833",382676.000000000000000
"4834",382678.000000000000000
"4835",382680.000000000000000
"4836",382682.000000000000000
"4837",382684.000000000000000
"4838",382686.000000000000000
"4839",382688.000000000000000
"4840",382690.000000000000000
"4841",382692.000000000000000
"4842",382694.000000000000000
"4843",382696.000000000000000
"4844",382698.000000000000000
"4845",382700.000000000000000
"4846",382702.000000000000000
"4847",384560.000000000000000
"4848",384562.000000000000000
"4849",384564.000000000000000
"4850",384566.000000000000000
"4851",384568.000000000000000
"4852",384570.000000000000000
"4853",384572.000000000000000
"4854",384574.000000000000000
"4855",384576.000000000000000
"4856",384578.000000000000000
"4857",384580.000000000000000
"4858",384582.000000000000000
"4859",384584.000000000000000
"4860",384586.000000000000000
"4861",384588.000000000000000
"4862",384590.000000000000000
"4863",384592.000000000000000
"4864",384594.000000000000000
"4865",384596.000000000000000
"4866",384598.000000000000000
"4867",384600.000000000000000
"4868",384602.000000000000000
"4869",384604.000000000000000
"4870",384606.000000000000000
"4871",384608.000000000000000
"4872",384610.000000000000000
"4873",384612.000000000000000
"4874",384614.000000000000000
"4875",384616.000000000000000
"4876",384618.000000000000000
"4877",384620.000000000000000
"4878",384622.000000000000000
"4879",384624.000000000000000
"4880",384626.000000000000000
"4881",384628.000000000000000
"4882",384630.000000000000000
"4883",384632.000000000000000
"4884",384634.000000000000000
"4885",384636.000000000000000
"4886",384638.000000000000000
"4887",384640.000000000000000
"4888",384642.000000000000000
"4889",384644.000000000000000
"4890",384646.000000000000000
"4891",384648.000000000000000
"4892",384650.000000000000000
"4893",384652.000000000000000
"4894",384654.000000000000000
"4895",384656.000000000000000
"4896",384658.000000000000000
"4897",384660.000000000000000
"4898",384662.000000000000000
"4899",384664.000000000000000
"4900",384666.000000000000000
"4901",384668.000000000000000
"4902",384670.000000000000000
"4903",384672.000000000000000
"4904",384674.000000000000000
"4905",384676.000000000000000
"4906",384678.000000000000000
"4907",384680.000000000000000
"4908",384682.000000000000000
"4909",384684.000000000000000
"4910",384686.000000000000000
"4911",384688.000000000000000
"4912",384690.000000000000000
"4913",384692.000000000000000
"4914",384694.000000000000000
"4915",384696.000000000000000
"4916",384698.000000000000000
"4917",384700.000000000000000
"4918",384702.000000000000000
"4919",386560.000000000000000
"4920",386562.000000000000000
"4921",386564.000000000000000
"4922",386566.000000000000000
"4923",386568.000000000000000
"4924",386570.000000000000000
"4925",386572.000000000000000
"4926",386574.000000000000000
"4927",386576.000000000000000
"4928",386578.000000000000000
"4929",386580.000000000000000
"4930",386582.000000000000000
"4931",386584.000000000000000
"4932",386586.000000000000000
"4933",386588.000000000000000
"4934",386590.000000000000000
"4935",386592.000000000000000
"4936",386594.000000000000000
"4937",386596.000000000000000
"4938",386598.000000000000000
"4939",386600.000000000000000
"4940",386602.000000000000000
"4941",386604.000000000000000
"4942",386606.000000000000000
"4943",386608.000000000000000
"4944",386610.000000000000000
"4945",386612.000000000000000
"4946",386614.000000000000000
"4947",386616.000000000000000
"4948",386618.000000000000000
"4949",386620.000000000000000
"4950",386622.000000000000000
"4951",386624.000000000000000
"4952",386626.000000000000000
"4953",386628.000000000000000
"4954",386630.000000000000000
"4955",386632.000000000000000
"4956",386634.000000000000000
"4957",386636.000000000000000
"4958",386638.000000000000000
"4959",386640.000000000000000
"4960",386642.000000000000000
"4961",386644.000000000000000
"4962",386646.000000000000000
"4963",386648.000000000000000
"4964",386650.000000000000000
"4965",386652.000000000000000
"4966",386654.000000000000000
"4967",386656.000000000000000
"4968",386658.000000000000000
"4969",386660.000000000000000
"4970",386662.000000000000000
"4971",386664.000000000000000
"4972",386666.000000000000000
"4973",386668.000000000000000
"4974",386670.000000000000000
"4975",386672.000000000000000
"4976",386674.000000000000000
"4977",386676.000000000000000
"4978",386678.000000000000000
"4979",386680.000000000000000
"4980",386682.000000000000000
"4981",386684.000000000000000
"4982",386686.000000000000000
"4983",386688.000000000000000
"4984",386690.000000000000000
"4985",386692.000000000000000
"4986",386694.000000000000000
"4987",386696.000000000000000
"4988",386698.000000000000000
"4989",386700.000000000000000
"4990",386702.000000000000000
"4991",388560.000000000000000
"4992",388562.000000000000000
"4993",388564.000000000000000
"4994",388566.000000000000000
"4995",388568.000000000000000
"4996",388570.000000000000000
"4997",388572.000000000000000
"4998",388574.000000000000000
"4999",388576.000000000000000
"5000",388578.000000000000000
"5001",388580.000000000000000
"5002",388582.000000000000000
"5003",388584.000000000000000
"5004",388586.000000000000000
"5005",388588.000000000000000
"5006",388590.000000000000000
"5007",388592.000000000000000
"5008",388594.000000000000000
"5009",388596.000000000000000
"5010",388598.000000000000000
"5011",388600.000000000000000
"5012",388602.000000000000000
"5013",388604.000000000000000
"5014",388606.000000000000000
"5015",388608.000000000000000
"5016",388610.000000000000000
"5017",388612.000000000000000
"5018",388614.000000000000000
"5019",388616.000000000000000
"5020",388618.000000000000000
"5021",388620.000000000000000
"5022",388622.000000000000000
"5023",388624.000000000000000
"5024",388626.000000000000000
"5025",388628.000000000000000
"5026",388630.000000000000000
"5027",388632.000000000000000
"5028",388634.000000000000000
"5029",388636.000000000000000
"5030",388638.000000000000000
"5031",388640.000000000000000
"5032",388642.000000000000000
"5033",388644.000000000000000
"5034",388646.000000000000000
"5035",388648.000000000000000
"5036",388650.000000000000000
"5037",388652.000000000000000
"5038",388654.000000000000000
"5039",388656.000000000000000
"5040",388658.000000000000000
"5041",388660.000000000000000
"5042",388662.000000000000000
"5043",388664.000000000000000
"5044",388666.000000000000000
"5045",388668.000000000000000
"5046",388670.000000000000000
"5047",388672.000000000000000
"5048",388674.000000000000000
"5049",388676.000000000000000
"5050",388678.000000000000000
"5051",388680.000000000000000
"5052",388682.000000000000000
"5053",400684.000000000000000
"5054",388686.000000000000000
"5055",388688.000000000000000
"5056",388690.000000000000000
"5057",388692.000000000000000
"5058",388694.000000000000000
"5059",388696.000000000000000
"5060",388698.000000000000000
"5061",388700.000000000000000
"5062",388702.000000000000000
"5063",388704.000000000000000
"5064",390562.000000000000000
"5065",390564.000000000000000
"5066",390566.000000000000000
"5067",390568.000000000000000
"5068",390570.000000000000000
"5069",390572.000000000000000
"5070",390574.000000000000000
"5071",390576.000000000000000
"5072",390578.000000000000000
"5073",390580.000000000000000
"5074",390582.000000000000000
"5075",390584.000000000000000
"5076",390586.000000000000000
"5077",390588.000000000000000
"5078",390590.000000000000000
"5079",390592.000000000000000
"5080",390594.000000000000000
"5081",390596.000000000000000
"5082",390598.000000000000000
"5083",390600.000000000000000
"5084",390602.000000000000000
"5085",390604.000000000000000
"5086",390606.000000000000000
"5087",390608.000000000000000
"5088",390610.000000000000000
"5089",390612.000000000000000
"5090",390614.000000000000000
"5091",390616.000000000000000
"5092",390618.000000000000000
"5093",390620.000000000000000
"5094",390622.000000000000000
"5095",390624.000000000000000
"5096",390626.000000000000000
"5097",390628.000000000000000
"5098",390630.000000000000000
"5099",390632.000000000000000
"5100",390634.000000000000000
"5101",390636.000000000000000
"5102",390638.000000000000000
"5103",390640.000000000000000
"5104",390642.000000000000000
"5105",390644.000000000000000
"5106",390646.000000000000000
"5107",390648.000000000000000
"5108",390650.000000000000000
"5109",390652.000000000000000
"5110",390654.000000000000000
"5111",390656.000000000000000
"5112",390658.000000000000000
"5113",390660.000000000000000
"5114",390662.000000000000000
"5115",390664.000000000000000
"5116",390666.000000000000000
"5117",390668.000000000000000
"5118",390670.000000000000000
"5119",390672.000000000000000
"5120",390674.000000000000000
"5121",390676.000000000000000
"5122",390678.000000000000000
"5123",390680.000000000000000
"5124",390682.000000000000000
"5125",390684.000000000000000
"5126",390686.000000000000000
"5127",390688.000000000000000
"5128",390690.000000000000000
"5129",390692.000000000000000
"5130",390694.000000000000000
"5131",390696.000000000000000
"5132",390698.000000000000000
"5133",390700.000000000000000
"5134",390702.000000000000000
"5135",390704.000000000000000
"5136",390706.000000000000000
"5137",392562.000000000000000
"5138",392564.000000000000000
"5139",392566.000000000000000
"5140",392568.000000000000000
"5141",392570.000000000000000
"5142",392572.000000000000000
"5143",392574.000000000000000
"5144",392576.000000000000000
"5145",392578.000000000000000
"5146",392580.000000000000000
"5147",392582.000000000000000
"5148",392584.000000000000000
"5149",392586.000000000000000
"5150",392588.000000000000000
"5151",392590.000000000000000
"5152",392592.000000000000000
"5153",392594.000000000000000
"5154",392596.000000000000000
"5155",392598.000000000000000
"5156",392600.000000000000000
"5157",392602.000000000000000
"5158",392604.000000000000000
"5159",392606.000000000000000
"5160",392608.000000000000000
"5161",392610.000000000000000
"5162",392612.000000000000000
"5163",392614.000000000000000
"5164",392616.000000000000000
"5165",392618.000000000000000
"5166",392620.000000000000000
"5167",392622.000000000000000
"5168",392624.000000000000000
"5169",392626.000000000000000
"5170",392628.000000000000000
"5171",392630.000000000000000
"5172",392632.000000000000000
"5173",392634.000000000000000
"5174",392636.000000000000000
"5175",392638.000000000000000
"5176",392640.000000000000000
"5177",392642.000000000000000
"5178",392644.000000000000000
"5179",392646.000000000000000
"5180",392648.000000000000000
"5181",392650.000000000000000
"5182",392652.000000000000000
"5183",392654.000000000000000
"5184",392656.000000000000000
"5185",392658.000000000000000
"5186",392660.000000000000000
"5187",392662.000000000000000
"5188",392664.000000000000000
"5189",392666.000000000000000
"5190",392668.000000000000000
"5191",392670.000000000000000
"5192",392672.000000000000000
"5193",392674.000000000000000
"5194",392676.000000000000000
"5195",392678.000000000000000
"5196",392680.000000000000000
"5197",392682.000000000000000
"5198",392684.000000000000000
"5199",392686.000000000000000
"5200",392688.000000000000000
"5201",392690.000000000000000
"5202",392692.000000000000000
"5203",392694.000000000000000
"5204",392696.000000000000000
"5205",392698.000000000000000
"5206",392700.000000000000000
"5207",392702.000000000000000
"5208",392704.000000000000000
"5209",394562.000000000000000
"5210",394564.000000000000000
"5211",394566.000000000000000
"5212",394568.000000000000000
"5213",394570.000000000000000
"5214",394572.000000000000000
"5215",394574.000000000000000
"5216",394576.000000000000000
"5217",394578.000000000000000
"5218",394580.000000000000000
"5219",394582.000000000000000
"5220",394584.000000000000000
"5221",394586.000000000000000
"5222",394588.000000000000000
"5223",394590.000000000000000
"5224",394592.000000000000000
"5225",394594.000000000000000
"5226",394596.000000000000000
"5227",394598.000000000000000
"5228",394600.000000000000000
"5229",394602.000000000000000
"5230",394604.000000000000000
"5231",394606.000000000000000
"5232",394608.000000000000000
"5233",394610.000000000000000
"5234",394612.000000000000000
"5235",394614.000000000000000
"5236",394616.000000000000000
"5237",394618.000000000000000
"5238",394620.000000000000000
"5239",394622.000000000000000
"5240",394624.000000000000000
"5241",394626.000000000000000
"5242",394628.000000000000000
"5243",394630.000000000000000
"5244",394632.000000000000000
"5245",394634.000000000000000
"5246",394636.000000000000000
"5247",394638.000000000000000
"5248",394640.000000000000000
"5249",394642.000000000000000
"5250",394644.000000000000000
"5251",394646.000000000000000
"5252",394648.000000000000000
"5253",394650.000000000000000
"5254",394652.000000000000000
"5255",394654.000000000000000
"5256",394656.000000000000000
"5257",394658.000000000000000
"5258",394662.000000000000000
"5259",394664.000000000000000
"5260",394666.000000000000000
"5261",394668.000000000000000
"5262",394670.000000000000000
"5263",394672.000000000000000
"5264",394674.000000000000000
"5265",394676.000000000000000
"5266",394678.000000000000000
"5267",394680.000000000000000
"5268",394682.000000000000000
"5269",394684.000000000000000
"5270",394686.000000000000000
"5271",394688.000000000000000
"5272",394690.000000000000000
"5273",394692.000000000000000
"5274",394694.000000000000000
"5275",394696.000000000000000
"5276",394698.000000000000000
"5277",394700.000000000000000
"5278",394702.000000000000000
"5279",394704.000000000000000
"5280",394706.000000000000000
"5281",396562.000000000000000
"5282",396564.000000000000000
"5283",396566.000000000000000
"5284",396568.000000000000000
"5285",396570.000000000000000
"5286",396572.000000000000000
"5287",396574.000000000000000
"5288",396576.000000000000000
"5289",396578.000000000000000
"5290",396580.000000000000000
"5291",396582.000000000000000
"5292",396584.000000000000000
"5293",396586.000000000000000
"5294",396588.000000000000000
"5295",396590.000000000000000
"5296",396592.000000000000000
"5297",396594.000000000000000
"5298",396596.000000000000000
"5299",396598.000000000000000
"5300",396600.000000000000000
"5301",396602.000000000000000
"5302",396604.000000000000000
"5303",396606.000000000000000
"5304",396608.000000000000000
"5305",396610.000000000000000
"5306",396612.000000000000000
"5307",396614.000000000000000
"5308",396616.000000000000000
"5309",396618.000000000000000
"5310",396620.000000000000000
"5311",396622.000000000000000
"5312",396624.000000000000000
"5313",396626.000000000000000
"5314",396628.000000000000000
"5315",396630.000000000000000
"5316",396632.000000000000000
"5317",396634.000000000000000
"5318",396636.000000000000000
"5319",396638.000000000000000
"5320",396640.000000000000000
"5321",396642.000000000000000
"5322",396644.000000000000000
"5323",396646.000000000000000
"5324",396648.000000000000000
"5325",396650.000000000000000
"5326",396652.000000000000000
"5327",396654.000000000000000
"5328",396656.000000000000000
"5329",396658.000000000000000
"5330",396660.000000000000000
"5331",396662.000000000000000
"5332",396664.000000000000000
"5333",396666.000000000000000
"5334",396668.000000000000000
"5335",396670.000000000000000
"5336",396672.000000000000000
"5337",396674.000000000000000
"5338",396676.000000000000000
"5339",396678.000000000000000
"5340",396680.000000000000000
"5341",396682.000000000000000
"5342",396684.000000000000000
"5343",396686.000000000000000
"5344",396688.000000000000000
"5345",396690.000000000000000
"5346",396692.000000000000000
"5347",396694.000000000000000
"5348",396696.000000000000000
"5349",396698.000000000000000
"5350",396700.000000000000000
"5351",396702.000000000000000
"5352",396704.000000000000000
"5353",398564.000000000000000
"5354",398566.000000000000000
"5355",398568.000000000000000
"5356",398570.000000000000000
"5357",398572.000000000000000
"5358",398574.000000000000000
"5359",398576.000000000000000
"5360",398578.000000000000000
"5361",398580.000000000000000
"5362",398582.000000000000000
"5363",398584.000000000000000
"5364",398586.000000000000000
"5365",398588.000000000000000
"5366",398590.000000000000000
"5367",398592.000000000000000
"5368",398594.000000000000000
"5369",398596.000000000000000
"5370",398598.000000000000000
"5371",398600.000000000000000
"5372",398602.000000000000000
"5373",398604.000000000000000
"5374",398606.000000000000000
"5375",398608.000000000000000
"5376",398610.000000000000000
"5377",398612.000000000000000
"5378",398614.000000000000000
"5379",398616.000000000000000
"5380",398618.000000000000000
"5381",398620.000000000000000
"5382",398622.000000000000000
"5383",398624.000000000000000
"5384",398626.000000000000000
"5385",398628.000000000000000
"5386",398630.000000000000000
"5387",398632.000000000000000
"5388",398634.000000000000000
"5389",398636.000000000000000
"5390",398638.000000000000000
"5391",398640.000000000000000
"5392",398642.000000000000000
"5393",398644.000000000000000
"5394",398646.000000000000000
"5395",398648.000000000000000
"5396",398650.000000000000000
"5397",398652.000000000000000
"5398",398654.000000000000000
"5399",398656.000000000000000
"5400",398658.000000000000000
"5401",398660.000000000000000
"5402",398662.000000000000000
"5403",398664.000000000000000
"5404",398666.000000000000000
"5405",398668.000000000000000
"5406",398670.000000000000000
"5407",398672.000000000000000
"5408",398674.000000000000000
"5409",398676.000000000000000
"5410",398678.000000000000000
"5411",398680.000000000000000
"5412",398682.000000000000000
"5413",398684.000000000000000
"5414",398686.000000000000000
"5415",398688.000000000000000
"5416",398690.000000000000000
"5417",398692.000000000000000
"5418",398694.000000000000000
"5419",398696.000000000000000
"5420",398698.000000000000000
"5421",398700.000000000000000
"5422",398702.000000000000000
"5423",398704.000000000000000
"5424",400564.000000000000000
"5425",400566.000000000000000
"5426",400568.000000000000000
"5427",400570.000000000000000
"5428",400572.000000000000000
"5429",400574.000000000000000
"5430",400576.000000000000000
"5431",400578.000000000000000
"5432",400580.000000000000000
"5433",400582.000000000000000
"5434",400584.000000000000000
"5435",400586.000000000000000
"5436",400588.000000000000000
"5437",400590.000000000000000
"5438",400592.000000000000000
"5439",400594.000000000000000
"5440",400596.000000000000000
"5441",400598.000000000000000
"5442",400600.000000000000000
"5443",400602.000000000000000
"5444",400604.000000000000000
"5445",400606.000000000000000
"5446",400608.000000000000000
"5447",400610.000000000000000
"5448",400612.000000000000000
"5449",400614.000000000000000
"5450",400616.000000000000000
"5451",400618.000000000000000
"5452",400620.000000000000000
"5453",400622.000000000000000
"5454",400624.000000000000000
"5455",400626.000000000000000
"5456",400628.000000000000000
"5457",400630.000000000000000
"5458",400632.000000000000000
"5459",400634.000000000000000
"5460",400638.000000000000000
"5461",400640.000000000000000
"5462",400642.000000000000000
"5463",400644.000000000000000
"5464",400646.000000000000000
"5465",400648.000000000000000
"5466",400650.000000000000000
"5467",400652.000000000000000
"5468",400654.000000000000000
"5469",400656.000000000000000
"5470",400658.000000000000000
"5471",400660.000000000000000
"5472",400662.000000000000000
"5473",400664.000000000000000
"5474",400666.000000000000000
"5475",400668.000000000000000
"5476",400670.000000000000000
"5477",400672.000000000000000
"5478",400674.000000000000000
"5479",400676.000000000000000
"5480",400678.000000000000000
"5481",400680.000000000000000
"5482",400682.000000000000000
"5483",400684.000000000000000
"5484",400686.000000000000000
"5485",400688.000000000000000
"5486",400690.000000000000000
"5487",400692.000000000000000
"5488",400694.000000000000000
"5489",400696.000000000000000
"5490",400698.000000000000000
"5491",400700.000000000000000
"5492",400702.000000000000000
"5493",400704.000000000000000
"5494",402564.000000000000000
"5495",402566.000000000000000
"5496",402568.000000000000000
"5497",402570.000000000000000
"5498",402572.000000000000000
"5499",402574.000000000000000
"5500",402576.000000000000000
"5501",402578.000000000000000
"5502",402580.000000000000000
"5503",402582.000000000000000
"5504",402584.000000000000000
"5505",402586.000000000000000
"5506",402588.000000000000000
"5507",402590.000000000000000
"5508",402592.000000000000000
"5509",402594.000000000000000
"5510",402596.000000000000000
"5511",402598.000000000000000
"5512",402600.000000000000000
"5513",402602.000000000000000
"5514",402604.000000000000000
"5515",402606.000000000000000
"5516",402608.000000000000000
"5517",402610.000000000000000
"5518",402612.000000000000000
"5519",402614.000000000000000
"5520",402616.000000000000000
"5521",402618.000000000000000
"5522",402620.000000000000000
"5523",402622.000000000000000
"5524",402624.000000000000000
"5525",402626.000000000000000
"5526",402628.000000000000000
"5527",402630.000000000000000
"5528",402632.000000000000000
"5529",402634.000000000000000
"5530",402636.000000000000000
"5531",402638.000000000000000
"5532",402640.000000000000000
"5533",402642.000000000000000
"5534",402644.000000000000000
"5535",402646.000000000000000
"5536",402648.000000000000000
"5537",402650.000000000000000
"5538",402652.000000000000000
"5539",402654.000000000000000
"5540",402656.000000000000000
"5541",402658.000000000000000
"5542",402660.000000000000000
"5543",402662.000000000000000
"5544",402664.000000000000000
"5545",402666.000000000000000
"5546",402668.000000000000000
"5547",402670.000000000000000
"5548",402672.000000000000000
"5549",402674.000000000000000
"5550",402676.000000000000000
"5551",402678.000000000000000
"5552",402680.000000000000000
"5553",402682.000000000000000
"5554",402684.000000000000000
"5555",402686.000000000000000
"5556",402688.000000000000000
"5557",402690.000000000000000
"5558",402692.000000000000000
"5559",402694.000000000000000
"5560",402696.000000000000000
"5561",402698.000000000000000
"5562",402700.000000000000000
"5563",402702.000000000000000
"5564",402704.000000000000000
"5565",404564.000000000000000
"5566",404566.000000000000000
"5567",404568.000000000000000
"5568",404570.000000000000000
"5569",404572.000000000000000
"5570",404574.000000000000000
"5571",404576.000000000000000
"5572",404578.000000000000000
"5573",404580.000000000000000
"5574",404582.000000000000000
"5575",404584.000000000000000
"5576",404586.000000000000000
"5577",404588.000000000000000
"5578",404590.000000000000000
"5579",404592.000000000000000
"5580",404594.000000000000000
"5581",404596.000000000000000
"5582",404598.000000000000000
"5583",404600.000000000000000
"5584",404602.000000000000000
"5585",404604.000000000000000
"5586",404606.000000000000000
"5587",404608.000000000000000
"5588",404610.000000000000000
"5589",404612.000000000000000
"5590",404614.000000000000000
"5591",404616.000000000000000
"5592",404618.000000000000000
"5593",404620.000000000000000
"5594",404622.000000000000000
"5595",404624.000000000000000
"5596",404626.000000000000000
"5597",404628.000000000000000
"5598",404630.000000000000000
